"","ID","birth_year","latino_dum","race","race_text","sex","sex_orient","LI1_pointless","LI2_parentssaidso","LI3_forcedbyparents","LI4_forcedbyteachers","LI5_noschool","LI6_promisedgifts","LI7_avoidscolding","PEI1_lookbetter","PEI2_getbettergrade","PEI3_lookhardworker","PEI4_performbetter","PEI5_notlookincompetent","PEI6_provesmart","PEI7_notfeelfailure","PGI1_notlearnwell_","PGI2_mistake","PGI3_notfinishhw","IdI1_valuelearning","IdI2_impforgoals","IdI3_impstudyconsistently","IdI4_toreachfoals","InI1_knowpurpose","InI2_understandmyself","InI3_defineinterests","InI4_overcomechallenges","InI5_getconfidence","InI6_findpurpose","InI7_tohelpothers","InI8_findworld","InI9_findcareers","InI10_getdesiretolearn","InI11_wannalearn","CHECK1","EAA1","EAA2","EAA3","EAA4","EAA5","EAA6","EAA7","EAA8","EAA9","EAA10","EAA11","EAA12","EAA13","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CHECK2","PER1","PER2","PER3","PER4","PER5","MA1","MA2","MA3","MA4","MA5","MA6","MA7","MA8","MA9","CHECK3","SA1","SA2","SA3","SA4","SA5","SA6","SA7","SA8","SA9","SA10","TA1","TA2","TA3","TA4","TA5","TA6","TA7","TA8","TA9","TA10","choice","type_of_task","atitude_towards_math","good_at_math","joy_min","joy_max","joy_mean","joy_fre","anx_min","anx_max","anx_mean","anx_fre","joy_percentage","anxiety_percentage","N_h","N_m","N_l","N_wrong","AvgScore","TotalScore","state","atitude_towards_literacy","good_at_literacy","sumscore","RT","Time_self_relience","Time_help_seeking","Time_low_persis","vec_variables"
"78",4990,1998,"N_latino","White",NA,"Female","straight","Vdisagree","soso","Vdisagree","Vdisagree","Vagree","Vdisagree","Vdisagree",4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,"pass","Vagree",1,1,3,2,5,1,4,1,1,1,2,1,3,3,1,3,5,4,2,4,"disagree","pass","agree",4,2,1,4,"lowA",1,1,1,4,1,1,3,1,"pass","somewhat",3,1,4,2,3,2,1,4,2,3,2,3,3,4,3,2,3,1,"often","Y_Choice",1,1,1,0,0,0,0,57,99,90,34,0,6.9,3,1,0,4,1.75,7,"online",2,1,21,25.32,123,75,0,NA
"79",5311,2000,"N_latino","Black",NA,"Female","straight","Vdisagree","Vagree","soso","agree","Vdisagree","Vdisagree","agree",4,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,"pass","Vagree",5,5,4,5,2,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,"Vagree","pass","Vagree",5,5,5,5,"someA",5,5,5,5,5,3,2,5,"pass","moderately",2,1,2,1,2,2,2,3,4,2,4,2,1,3,1,4,2,2,"never","N_Choice",0,2,1,44,44,44,1,90,99,94,11,0.93,10.19,15,1,6,22,1.409090909,31,"online",0,0,3,27.04,371,124,124,NA
"80",5146,2001,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","agree",2,2,4,4,4,1,5,4,2,5,4,5,5,5,5,5,5,5,4,5,5,4,5,4,4,"pass","Vagree",1,1,2,4,5,2,4,2,1,1,1,1,5,4,2,4,5,2,5,5,"agree","pass","agree",4,5,2,5,"lowA",2,1,2,3,1,1,2,1,"pass","verymuch",1,4,1,1,1,1,4,1,4,2,3,1,1,2,2,4,1,4,"sometimes","Y_Choice",1,1,1,0,0,0,0,46,56,51,2,0,1.83,0,5,0,5,1,5,"online",0,0,20,21.68,0,201,0,NA
"81",5002,1988,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","disagree","Vagree","Vdisagree","Vdisagree","Vagree",1,4,2,2,4,5,4,5,4,5,5,5,2,5,5,5,5,1,5,4,5,4,5,2,4,"fail","agree",1,1,2,1,4,1,3,2,2,2,4,2,2,4,1,3,5,1,2,5,"Vdisagree","pass","Vagree",4,2,1,5,"lowA",1,1,2,1,1,1,3,1,"pass","moderately",2,3,1,1,1,1,2,1,4,2,1,3,3,2,4,2,4,3,"sometimes","Y_Choice",1,1,1,57,99,93,40,21,99,73,71,11.14,19.78,9,2,0,11,1.818181818,20,"online",2,1,14,18.96,197,99,0,NA
"82",5068,2000,"N_latino","White",NA,"Female","straight","Vdisagree","soso","Vdisagree","agree","soso","Vdisagree","Vdisagree",3,1,3,4,3,1,5,4,2,4,3,4,4,5,4,4,4,4,2,4,4,4,4,4,4,"pass","Vagree",2,1,4,4,4,4,1,3,3,3,4,4,4,5,3,4,5,4,1,4,"disagree","pass","Vagree",5,2,4,5,"someA",3,3,5,5,2,2,4,4,"pass","somewhat",3,3,3,2,3,2,3,3,2,2,3,2,1,2,2,3,1,4,"sometimes","N_Choice",0,0,0,0,0,0,0,90,99,95,35,0,17.95,9,4,3,16,1.375,22,"online",1,1,9,34.84,328,215,134,NA
"83",5065,1994,"N_latino","White",NA,"Female","bi","disagree","disagree","disagree","soso","agree","Vdisagree","disagree",2,2,2,2,3,3,4,4,3,4,4,4,4,5,4,4,3,4,3,4,4,4,3,4,5,"pass","agree",2,2,4,3,4,2,4,2,2,3,2,2,4,2,1,4,5,2,4,5,"Vdisagree","pass","agree",4,4,4,4,"someA",2,1,2,2,1,3,2,2,"pass","somewhat",2,2,1,1,2,2,2,1,2,2,3,2,2,3,2,2,2,2,"never","Y_Choice",1,1,1,0,0,0,0,90,99,97,117,0,50.65,4,8,0,12,1.333333333,16,"online",1,1,13,18.24,76,193,0,NA
"84",5305,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","disagree","Vdisagree","disagree","Vdisagree","disagree",3,3,3,4,4,3,2,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,"pass","Vagree",1,1,5,1,5,1,5,1,1,1,1,1,5,2,3,4,5,3,1,5,"disagree","pass","Vagree",5,5,2,5,"lowA",4,1,5,5,1,1,4,3,"pass","moderately",2,3,2,1,1,2,3,3,3,2,3,1,1,3,1,4,1,4,"always","N_Choice",0,0,1,65,74,69,2,90,99,96,163,0.3,24.55,2,7,1,10,1.1,11,"online",1,1,15,54.72,143,755,5,NA
"85",5293,1999,"N_latino","White",NA,"Male","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,2,3,2,4,1,3,3,3,2,3,5,5,5,5,3,2,5,3,4,4,4,3,3,5,"pass","Vagree",1,2,4,2,5,3,2,2,2,4,3,2,3,4,2,1,2,5,2,3,"disagree","fail","Vagree",5,2,4,1,"lowA",1,1,1,1,1,1,1,1,"pass","verymuch",2,4,1,1,1,1,2,1,2,2,4,3,2,3,2,3,1,4,"sometimes","Y_Choice",0,1,1,63,89,76,2,90,99,95,35,1.1,19.34,10,2,0,12,1.833333333,22,"online",2,2,13,49.64,664,185,0,NA
"86",5056,2001,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","soso","Vdisagree","Vdisagree","Vdisagree",4,4,3,4,4,3,4,5,5,5,5,5,4,5,4,3,5,4,5,3,4,3,4,4,5,"pass","Vagree",2,2,4,3,5,3,3,3,2,2,3,3,3,3,3,3,4,3,4,3,"disagree","pass","agree",4,4,3,4,"lowA",3,1,4,2,1,2,5,1,"pass","verymuch",2,4,1,1,1,1,2,1,3,2,3,2,1,3,2,3,1,2,"sometimes","N_Choice",1,1,1,91,99,98,27,91,99,96,33,27.27,33.33,0,4,2,6,0.666666667,4,"online",0,1,19,21.96,0,137,44,NA
"87",4999,1996,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,4,3,4,5,3,4,4,4,4,5,5,5,5,5,4,4,5,4,4,5,4,5,5,5,"pass","agree",2,1,3,2,5,4,3,2,2,1,1,1,4,4,4,2,5,4,4,4,"disagree","pass","agree",4,2,2,5,"moderateA",4,2,5,4,2,2,5,3,"pass","moderately",2,2,3,1,3,2,2,1,3,2,2,2,2,3,3,4,4,2,"often","Y_Choice",1,0,2,92,99,97,6,91,99,95,16,10.17,27.12,1,3,2,6,0.833333333,5,"online",1,1,20,19.1153846153846,20,112,44,NA
"88",5083,1985,"N_latino",NA,NA,"Female","straight","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,3,4,3,4,3,4,5,5,5,5,5,5,5,5,3,5,5,4,4,5,4,5,5,5,"pass","agree",1,2,5,2,3,3,5,1,2,2,2,2,3,4,2,2,4,2,2,3,"Vdisagree","pass","Vagree",5,5,4,5,"lowA",3,1,3,3,1,1,3,1,"pass","somewhat",3,2,2,1,3,2,2,3,2,3,3,1,2,3,2,3,2,3,"sometimes","N_Choice",0,1,1,22,98,61,11,90,99,96,148,0.82,10.99,4,0,2,6,1.333333333,8,"online",1,1,20,65.8461538461538,465,0,281,NA
"89",5032,1977,"Y_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree",2,2,1,3,2,3,2,3,2,1,5,2,4,3,4,2,4,4,5,2,4,4,2,4,5,"pass","agree",2,3,3,2,3,2,3,2,2,2,2,2,4,3,2,4,2,2,2,4,"Vdisagree","pass","agree",4,2,4,4,"lowA",1,1,1,2,1,1,1,1,"pass","moderately",2,4,1,1,1,1,3,2,4,1,4,1,1,2,1,4,2,4,"never","Y_Choice",1,0,0,24,0,83,111,21,99,84,247,16.11,35.85,5,2,0,7,1.714285714,12,"online",1,1,18,38.96,226,265,0,NA
"90",5011,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,5,2,4,4,4,4,4,2,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,"pass","Vagree",1,1,5,2,5,1,5,1,1,1,1,1,4,2,4,4,4,4,2,3,"disagree","pass","Vagree",5,5,4,5,"lowA",3,1,1,2,1,1,3,1,"pass","moderately",1,3,1,1,1,1,2,2,3,2,3,2,1,2,2,2,1,2,"never","N_Choice",0,1,1,0,0,0,0,22,99,65,42,0,24.56,3,8,0,11,1.272727273,14,"online",1,1,14,70.24,216,970,0,NA
"91",5074,2001,"Y_latino","White",NA,"Female","bi","agree","agree","disagree","agree","agree","Vdisagree","soso",1,1,1,1,2,1,4,2,3,4,4,4,4,4,3,3,4,4,4,3,5,3,4,3,4,"pass","agree",2,2,1,3,4,5,2,4,2,2,2,2,3,2,3,3,3,2,2,5,"Vdisagree","pass","agree",2,1,2,2,"lowA",3,1,4,4,1,1,3,2,"pass","moderately",1,3,2,1,2,2,2,1,2,3,2,4,3,2,3,1,3,2,"often","Y_Choice",1,0,0,0,0,0,0,24,99,74,74,0,29.84,7,0,1,8,1.75,14,"online",1,2,17,17.84,184,0,44,NA
"92",5272,2001,"N_latino","White",NA,"Male","straight","Vdisagree","disagree","disagree","agree","disagree","Vdisagree","Vdisagree",3,4,3,3,4,3,1,2,3,4,4,5,4,5,4,3,4,4,4,1,4,3,4,4,4,"pass","Vagree",2,1,3,1,5,3,4,3,2,2,2,2,3,3,4,2,5,4,3,4,"agree","pass","agree",4,2,2,4,"someA",2,3,2,4,2,3,3,1,"pass","moderately",2,3,1,1,1,1,3,1,3,2,3,2,1,3,2,3,2,3,"sometimes","N_Choice",0,2,1,88,98,95,12,26,99,77,161,2.26,30.38,6,5,0,11,1.545454545,17,"online",1,1,14,26.36,144,213,0,NA
"93",5230,2001,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,3,3,3,3,4,3,4,4,5,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,"pass","soso",1,1,5,1,5,3,5,4,1,1,1,2,1,1,1,5,5,1,1,3,"disagree","pass","Vagree",5,3,5,5,"lowA",2,1,2,1,1,1,3,1,"pass","moderately",2,3,2,1,3,1,3,3,3,2,3,2,1,4,1,3,2,2,"sometimes","N_Choice",1,0,1,87,87,87,1,91,99,98,50,0.26,12.95,0,0,14,14,0,0,"online",1,1,11,18.16,0,0,300,NA
"94",4912,1971,"N_latino","Black",NA,"Female","straight","Vdisagree","Vagree","agree","Vdisagree","soso","soso","soso",3,3,3,4,3,3,5,5,3,4,5,5,5,5,5,3,5,5,5,5,5,4,5,4,5,"pass","agree",1,1,5,1,1,1,4,3,1,1,1,1,5,1,3,3,4,5,1,5,"soso","pass","Vagree",4,4,4,4,"moderateA",5,3,5,5,3,3,5,3,"pass","moderately",1,2,1,1,1,1,4,2,4,2,4,1,1,2,1,4,1,3,"never","N_Choice",1,0,0,43,99,85,14,22,99,81,51,4.11,14.96,1,3,5,9,0.555555556,5,"online",1,1,16,54.68,96,266,294,NA
"95",5278,1998,"Y_latino","AIAN",NA,"Female","bi","Vdisagree","agree","Vagree","Vagree","soso","soso","Vagree",5,5,3,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,"pass","agree",1,1,5,5,1,5,5,3,1,2,1,1,5,5,5,1,5,5,1,5,"Vdisagree","pass","Vagree",5,5,1,5,"highA",5,3,5,5,1,5,5,5,"pass","somewhat",4,2,4,1,2,1,2,4,1,4,2,2,1,4,4,4,1,2,"always","Y_Choice",0,0,1,27,99,83,32,21,100,74,113,5.27,18.62,20,0,2,22,1.818181818,40,"online",2,1,3,41.04,903,0,60,NA
"96",5284,2000,"N_latino","White",NA,"Male","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,3,3,4,4,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,"pass","Vagree",1,1,5,2,4,1,4,2,1,1,1,1,4,5,4,2,5,4,2,5,"soso","pass","Vagree",5,5,5,5,"lowA",1,1,2,2,1,1,2,1,"pass","verymuch",2,4,1,1,1,1,4,2,4,1,3,1,1,1,2,3,2,3,"sometimes","N_Choice",1,1,1,23,99,88,45,91,99,95,31,13.93,9.6,4,4,0,8,1.5,12,"online",1,1,17,33.2,181,237,0,NA
"97",4921,1999,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","disagree","disagree","soso","Vdisagree","Vdisagree",3,4,3,2,4,4,5,4,3,5,4,5,5,5,5,4,4,5,4,5,5,5,4,5,5,"pass","Vagree",2,1,5,3,4,3,4,2,2,3,3,1,4,4,4,3,4,4,2,4,"agree","pass","agree",4,4,4,4,"moderateA",3,3,5,5,2,2,5,2,"pass","somewhat",2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,3,1,1,"sometimes","Y_Choice",1,NA,NA,0,0,0,0,94,99,97,11,0,3.55,8,0,4,12,1.333333333,16,"online",NA,NA,13,20.24,209,0,97,NA
"98",5365,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","disagree","disagree","disagree","disagree","agree",2,4,2,3,4,4,4,2,1,5,5,4,4,4,4,3,4,4,5,4,5,4,3,4,5,"pass","agree",1,1,4,2,5,2,4,2,1,1,1,2,4,4,3,3,4,3,2,4,"disagree","pass","disagree",3,4,2,4,"lowA",3,1,3,3,1,3,3,1,"pass","notatall",4,2,4,1,4,4,1,4,1,3,2,3,1,4,2,2,2,2,"always","N_Choice",0,NA,NA,0,0,0,0,86,86,86,1,0,1.43,7,5,0,12,1.583333333,19,"online",NA,NA,13,21.04,196,208,0,NA
"99",4939,2001,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","disagree","disagree","Vdisagree","soso",2,3,3,3,3,4,3,3,2,5,4,5,4,5,5,3,4,4,4,4,4,5,5,4,4,"pass","agree",2,2,4,2,4,2,3,3,2,2,2,2,5,2,1,5,5,3,3,5,"soso","pass","agree",5,4,4,5,"lowA",1,1,1,3,1,1,1,1,"pass","verymuch",1,4,2,1,1,2,4,1,3,2,4,2,1,2,1,4,1,4,"never","Y_Choice",0,1,1,23,99,72,14,30,99,82,84,1.53,9.19,4,8,0,12,1.333333333,16,"online",2,1,13,46.88,224,632,0,NA
"100",5314,1998,"N_latino","White",NA,"Male","straight","Vdisagree","Vagree","disagree","Vdisagree","Vdisagree","Vagree","agree",3,1,4,5,5,5,1,4,3,4,4,5,5,4,4,4,5,5,4,5,5,5,4,5,5,"pass","soso",3,4,3,4,3,2,3,3,5,5,5,4,5,5,3,3,4,3,4,4,"disagree","pass","agree",4,4,1,5,"someA",3,2,4,5,1,1,2,2,"pass","verymuch",3,3,3,2,2,2,3,2,3,3,3,2,1,4,1,3,1,3,"often","N_Choice",0,1,2,0,0,0,0,29,99,62,54,0,31.4,10,5,1,16,1.5625,25,"online",1,1,9,33.56,330,239,42,NA
"101",5221,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","disagree","Vdisagree","disagree","disagree","disagree",2,4,2,2,3,2,2,2,2,2,4,4,4,5,4,4,4,3,3,4,4,3,4,2,4,"pass","Vagree",4,2,5,2,4,2,2,1,2,2,2,2,4,3,4,3,4,4,2,4,"disagree","pass","agree",4,4,4,5,"lowA",4,1,5,3,1,2,2,2,"pass","somewhat",2,2,3,2,2,2,2,1,2,2,2,2,1,3,2,2,1,2,"often","N_Choice",1,0,2,0,0,0,0,56,99,84,12,0,8.28,3,1,0,4,1.75,7,"online",1,1,21,9.48,44,15,0,NA
"102",5179,2000,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,1,1,1,2,1,3,5,4,5,5,5,4,5,5,3,4,4,5,3,5,3,3,4,4,"pass","Vagree",1,1,4,1,3,4,3,3,1,1,1,1,3,1,4,3,4,3,2,4,"Vdisagree","pass","Vagree",4,3,1,5,"lowA",2,3,4,3,1,2,5,3,"pass","verymuch",1,4,2,1,1,1,4,2,4,2,4,2,1,2,2,4,1,4,"sometimes","Y_Choice",1,0,1,93,94,93,2,82,99,94,69,0.33,11.26,10,0,0,10,2,20,"online",1,1,15,22.88,308,0,0,NA
"103",5080,2001,"N_latino","White",NA,"Female","straight","soso","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree",4,5,4,5,4,5,4,4,5,5,4,5,5,5,3,4,3,4,5,4,5,4,4,5,4,"pass","Vagree",1,1,4,2,3,3,2,1,2,2,2,2,4,2,4,3,4,4,2,5,"disagree","pass","Vagree",5,5,4,5,"lowA",3,1,3,2,1,1,4,2,"pass","somewhat",1,3,2,1,1,1,2,2,4,2,4,1,1,2,1,3,1,3,"never","N_Choice",0,1,1,0,0,0,0,90,100,97,241,0,40.1,3,5,2,10,1.1,11,"online",1,1,15,30.64,86,292,97,NA
"104",5137,2001,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","disagree",1,1,1,1,4,1,2,2,1,4,2,4,4,4,4,4,4,4,5,3,5,4,4,4,2,"pass","agree",2,2,1,4,5,5,4,2,1,2,2,2,2,1,4,2,5,4,1,4,"Vdisagree","pass","agree",2,1,4,4,"moderateA",5,1,5,5,1,2,5,4,"pass","verymuch",1,4,1,1,1,1,4,2,3,2,3,2,1,2,2,3,1,3,"sometimes","Y_Choice",1,0,1,0,0,0,0,24,99,84,61,0,29.33,8,3,2,13,1.461538462,19,"online",1,2,12,37.92,309,245,1,NA
"105",5398,1991,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","agree",4,5,5,5,4,4,5,5,5,5,4,5,4,5,4,5,4,4,5,4,4,4,5,4,4,"pass","Vagree",2,2,2,2,5,2,5,2,2,4,2,2,5,4,4,4,5,2,1,5,"agree","pass","disagree",2,2,1,5,"highA",5,5,4,5,5,5,5,5,"pass","notatall",4,1,3,4,4,4,1,4,1,2,3,2,2,3,2,3,3,2,"often","N_Choice",0,0,1,66,66,66,1,69,99,91,46,0.22,9.89,2,12,0,14,1.142857143,16,"online",1,1,11,33.48,59,527,0,NA
"106",5041,1988,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,4,3,5,4,3,3,4,3,5,5,4,5,5,5,4,4,5,4,3,5,4,4,4,5,"pass","Vagree",1,1,5,1,5,2,4,1,1,2,1,1,4,4,3,2,5,5,2,4,"disagree","pass","Vagree",5,5,4,5,"lowA",2,1,2,3,1,2,3,3,"pass","moderately",1,3,2,1,1,1,3,2,3,2,3,1,1,2,1,4,1,4,"sometimes","Y_Choice",1,0,2,0,0,0,0,90,99,96,52,0,12.44,NA,NA,NA,NA,NA,NA,"online",1,1,NA,NA,NA,NA,NA,NA
"107",5149,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,3,1,3,3,2,5,4,2,5,5,5,4,5,5,4,4,4,3,3,5,4,5,3,4,"pass","agree",2,2,3,2,5,4,4,2,4,2,3,2,5,2,2,4,5,2,3,4,"disagree","pass","agree",4,2,2,4,"moderateA",5,3,5,5,5,2,5,5,"pass","somewhat",2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,2,2,2,"sometimes","N_Choice",0,0,2,23,99,85,60,90,100,97,161,10.19,27.33,0,0,15,15,0,0,"online",1,1,10,31.08,0,0,500,NA
"108",5356,1987,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,2,1,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"pass","Vagree",1,1,5,1,3,1,5,1,1,1,1,1,4,2,1,4,5,2,1,5,"Vdisagree","pass","Vagree",5,5,4,5,"lowA",2,1,2,2,1,1,4,2,"pass","moderately",1,3,2,1,1,1,3,2,4,2,3,1,2,2,2,4,1,4,"sometimes","Y_Choice",0,1,1,96,98,97,4,22,99,64,128,1.32,42.48,2,4,0,6,1.333333333,8,"online",0,1,19,43,80,562,0,NA
"109",5458,1998,"Y_latino","White",NA,"Female","straight","disagree","disagree","disagree","agree","disagree","disagree","Vdisagree",3,5,3,4,3,4,3,5,4,5,3,5,4,5,4,2,5,2,2,4,4,4,4,2,4,"pass","agree",2,2,4,2,3,3,1,2,2,1,2,2,4,4,2,3,3,3,4,5,"Vdisagree","pass","Vagree",4,4,2,5,"someA",4,2,5,3,4,4,5,3,"pass","notatall",2,1,2,1,3,3,2,2,2,2,2,3,1,2,1,2,2,3,"sometimes","Y_Choice",1,0,0,0,0,0,0,22,99,74,30,0,23.08,NA,NA,NA,NA,NA,NA,"online",1,1,NA,NA,NA,NA,NA,NA
"110",5449,1992,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","soso","disagree","disagree","disagree","disagree",4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"pass","agree",2,2,4,2,4,4,2,2,2,2,2,2,4,4,2,4,4,2,4,4,"soso","pass","agree",4,2,4,4,"highA",5,5,5,5,5,5,5,5,"pass","somewhat",3,2,3,1,2,2,2,2,2,2,2,3,2,3,2,3,2,2,"sometimes","N_Choice",0,0,0,0,0,0,0,90,100,98,113,0,47.08,4,9,2,15,1.133333333,17,"online",1,1,10,42.04,133,455,127,NA
"111",5191,2000,"N_latino","White",NA,"Female","straight","soso","disagree","disagree","disagree","soso","disagree","disagree",3,4,3,4,3,3,3,3,4,5,5,5,4,4,3,4,5,4,3,4,5,4,5,3,4,"pass","Vagree",3,3,4,3,5,3,5,3,4,4,3,5,5,4,3,3,5,3,3,4,"soso","pass","Vagree",3,4,4,4,"someA",5,2,3,4,2,1,5,2,"pass","moderately",1,2,2,1,1,3,2,1,2,1,2,1,1,3,2,3,1,2,"never","Y_Choice",0,1,1,70,70,70,1,91,99,97,67,0.19,12.52,5,6,5,16,1,16,"online",0,0,9,46.56,242,364,244,NA
"112",5455,2000,"N_latino","White",NA,"Female","notsaying","disagree","soso","soso","disagree","agree","disagree","soso",2,5,4,4,5,5,4,3,5,4,5,5,5,5,5,4,5,5,5,4,4,3,4,4,4,"pass","agree",1,2,5,2,2,3,4,2,1,2,2,3,4,4,3,2,5,4,2,3,"agree","pass","Vagree",5,3,4,4,"moderateA",4,2,1,4,1,2,3,1,"pass","moderately",2,2,1,1,2,1,2,3,3,2,4,1,1,3,1,3,2,3,"sometimes","N_Choice",0,1,1,31,99,72,8,90,99,97,119,2.02,29.97,9,0,0,9,2,18,"online",1,1,16,44.6,350,0,0,NA
"113",4972,1980,"N_latino","White",NA,"Male","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",4,4,5,4,3,3,3,2,3,5,4,5,5,5,4,4,5,5,5,3,5,3,5,4,5,"pass","Vagree",1,2,4,2,4,1,3,3,1,1,1,1,4,2,2,3,5,2,2,5,"disagree","pass","agree",4,3,2,5,"moderateA",4,4,4,4,2,3,5,2,"pass","somewhat",1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,"often","Y_Choice",0,1,1,24,99,71,18,22,99,69,242,1.77,23.84,0,3,3,6,0.5,3,"online",0,0,19,74.08,0,334,477,NA
"114",5326,1998,"N_latino",NA,NA,"Female","other","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,2,2,3,4,4,5,3,3,3,4,5,5,5,4,5,5,5,5,4,5,4,5,4,5,"pass","Vagree",1,1,5,1,5,1,5,1,1,1,1,1,4,2,3,2,4,3,2,4,"disagree","pass","agree",5,4,2,4,"lowA",3,1,3,3,1,1,2,1,"pass","somewhat",1,3,1,1,1,2,3,1,3,2,3,1,2,2,2,2,2,2,"never","N_Choice",1,0,0,93,93,93,1,26,99,85,106,0.29,31.27,NA,NA,NA,NA,NA,NA,"online",1,1,NA,NA,NA,NA,NA,NA
"115",5407,1979,"N_latino","Black",NA,"Female","straight","Vdisagree","disagree","Vdisagree","disagree","Vdisagree","Vdisagree","disagree",1,1,1,1,1,1,4,4,3,5,5,5,4,5,5,4,5,5,5,4,5,4,5,5,5,"pass","Vagree",1,1,5,1,4,1,3,1,1,1,1,1,4,3,3,2,4,3,1,4,"soso","pass","Vagree",5,5,4,5,"lowA",2,1,3,2,1,1,3,1,"pass","verymuch",2,4,1,1,2,1,4,1,4,2,3,2,1,2,1,4,1,4,"never","Y_Choice",1,1,1,0,0,0,0,21,99,59,239,0,50.96,NA,NA,NA,NA,NA,NA,"online",2,2,NA,NA,NA,NA,NA,NA
"116",5044,2001,"N_latino",NA,NA,"Female","straight","Vdisagree","disagree","Vdisagree","disagree","Vdisagree","Vdisagree","agree",2,4,2,4,4,2,4,4,4,5,4,4,5,5,4,3,4,4,5,5,3,3,4,4,4,"pass","Vagree",2,1,2,1,5,4,4,2,5,1,1,1,4,3,4,4,4,4,4,3,"Vagree","pass","agree",4,4,1,5,"someA",4,1,2,5,1,1,5,3,"pass","somewhat",3,2,2,1,2,2,2,4,3,3,2,2,1,4,4,2,1,2,"never","N_Choice",0,1,1,0,0,0,0,28,99,67,242,0,22.37,0,9,4,13,0.692307692,9,"online",0,0,12,71.36,0,877,404,NA
"117",5203,1989,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,1,1,1,3,3,3,5,5,5,5,5,4,5,4,5,5,5,4,4,5,5,4,5,5,"pass","agree",1,1,5,1,1,3,5,1,1,1,2,1,3,3,4,1,4,3,3,4,"Vdisagree","pass","Vagree",5,5,5,5,"lowA",4,1,4,4,1,1,5,1,"pass","verymuch",1,4,2,1,1,1,4,1,4,2,2,2,2,3,3,2,3,3,"often","Y_Choice",1,2,2,0,0,0,0,39,99,80,95,0,38.46,3,3,0,6,1.5,9,"online",1,1,19,36.76,124,193,0,NA
