,ID,BIRTH_YEAR,LATINO_DUM,RACE,RACE_TEXT,SEX,SEX_ORIENT,LI1_POINTLESS,LI2_PARENTSSAIDSO,LI3_FORCEDBYPARENTS,LI4_FORCEDBYTEACHERS,LI5_NOSCHOOL,LI6_PROMISEDGIFTS,LI7_AVOIDSCOLDING,PEI1_LOOKBETTER,PEI2_GETBETTERGRADE,PEI3_LOOKHARDWORKER,PEI4_PERFORMBETTER,PEI5_NOTLOOKINCOMPETENT,PEI6_PROVESMART,PEI7_NOTFEELFAILURE,PGI1_NOTLEARNWELL_,PGI2_MISTAKE,PGI3_NOTFINISHHW,IDI1_VALUELEARNING,IDI2_IMPFORGOALS,IDI3_IMPSTUDYCONSISTENTLY,IDI4_TOREACHFOALS,INI1_KNOWPURPOSE,INI2_UNDERSTANDMYSELF,INI3_DEFINEINTERESTS,INI4_OVERCOMECHALLENGES,INI5_GETCONFIDENCE,INI6_FINDPURPOSE,INI7_TOHELPOTHERS,INI8_FINDWORLD,INI9_FINDCAREERS,INI10_GETDESIRETOLEARN,INI11_WANNALEARN,CHECK1,EAA1,EAA2,EAA3,EAA4,EAA5,EAA6,EAA7,EAA8,EAA9,EAA10,EAA11,EAA12,EAA13,CS1,CS2,CS3,CS4,CS5,CS6,CS7,CS8,CS9,CHECK2,PER1,PER2,PER3,PER4,PER5,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,CHECK3,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,TA1,TA2,TA3,TA4,TA5,TA6,TA7,TA8,TA9,TA10,CHOICE,TYPE_OF_TASK,ATITUDE_TOWARDS_MATH,GOOD_AT_MATH,JOY_MIN,JOY_MAX,JOY_MEAN,JOY_FRE,ANX_MIN,ANX_MAX,ANX_MEAN,ANX_FRE,JOY_PERCENTAGE,ANXIETY_PERCENTAGE,N_H,N_M,N_L,N_WRONG,AVGSCORE,TOTALSCORE,STATE,ATITUDE_TOWARDS_LITERACY,GOOD_AT_LITERACY,SUMSCORE,RT,TIME_SELF_RELIENCE,TIME_HELP_SEEKING,TIME_LOW_PERSIS,VEC_VARIABLES
52,5053,2000,N_latino,White,NA,Female,straight,disagree,disagree,disagree,disagree,Vdisagree,Vdisagree,disagree,agree,agree,agree,agree,agree,agree,soso,disagree,soso,Vagree,Vagree,Vagree,soso,Vagree,agree,disagree,disagree,agree,agree,disagree,agree,disagree,agree,soso,agree,pass,agree,disagree,Vdisagree,disagree,disagree,Vagree,soso,soso,disagree,disagree,soso,disagree,disagree,agree,agree,agree,agree,Vagree,soso,disagree,Vagree,soso,pass,Vagree,agree,soso,Vdisagree,agree,lowA,highA,lowA,abitA,abitA,lowA,someA,highA,lowA,pass,moderately,somewhat,moderately,somewhat,notatall,somewhat,moderately,somewhat,somewhat,verymuch,often,often,sometimes,never,always,sometimes,often,never,often,often,N_Choice,0,1,1,21,99,88,624,23,99,91,214,48.37,16.59,0,10,0,10,1,10,online,0,0,15,54.4,0,932,0,NA
53,5125,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,disagree,disagree,soso,disagree,Vagree,agree,soso,agree,Vagree,agree,agree,soso,Vagree,agree,agree,agree,Vagree,agree,Vagree,agree,agree,agree,Vagree,agree,agree,agree,agree,Vagree,agree,agree,pass,Vagree,disagree,disagree,disagree,Vagree,agree,agree,agree,agree,Vdisagree,disagree,Vdisagree,disagree,Vagree,agree,agree,disagree,agree,disagree,disagree,Vagree,disagree,pass,agree,disagree,soso,disagree,agree,someA,abitA,lowA,highA,abitA,someA,moderateA,highA,someA,pass,moderately,somewhat,somewhat,verymuch,somewhat,somewhat,somewhat,somewhat,moderately,somewhat,sometimes,sometimes,sometimes,sometimes,often,often,sometimes,sometimes,often,often,Y_Choice,1,0,0,0,0,0,0,22,98,67,47,0,27.49,9,0,0,9,2,18,online,1,1,16,22.96,283,0,0,NA
54,5047,2001,N_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,disagree,Vdisagree,disagree,agree,agree,Vagree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,agree,agree,agree,Vagree,agree,agree,agree,agree,agree,agree,agree,pass,agree,agree,disagree,agree,disagree,agree,Vagree,agree,disagree,disagree,disagree,disagree,disagree,agree,soso,agree,disagree,Vagree,Vagree,agree,agree,agree,pass,agree,agree,agree,Vdisagree,agree,someA,highA,lowA,highA,highA,lowA,someA,highA,someA,pass,somewhat,notatall,somewhat,somewhat,notatall,notatall,notatall,somewhat,somewhat,somewhat,sometimes,sometimes,always,sometimes,often,always,sometimes,often,sometimes,sometimes,N_Choice,0,NA,NA,21,99,72,30,21,99,78,65,3.38,7.33,1,5,3,9,0.777777778,7,online,NA,NA,16,50.08,19,342,313,NA
55,5104,1997,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,disagree,agree,disagree,Vagree,disagree,agree,Vdisagree,agree,disagree,soso,Vagree,Vagree,Vagree,Vagree,Vagree,soso,Vagree,soso,agree,soso,Vagree,agree,agree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,agree,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,disagree,Vdisagree,Vagree,Vagree,Vdisagree,Vdisagree,Vagree,disagree,pass,Vagree,Vagree,agree,agree,Vagree,lowA,lowA,lowA,lowA,lowA,lowA,lowA,lowA,lowA,pass,verymuch,somewhat,verymuch,notatall,notatall,somewhat,notatall,moderately,somewhat,verymuch,never,always,never,never,sometimes,never,always,never,always,sometimes,Y_Choice,0,1,1,96,99,98,31,21,99,70,114,5.13,18.87,2,2,0,4,1.5,6,online,0,2,21,61.4,122,297,0,NA
56,5092,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,disagree,Vdisagree,soso,disagree,disagree,agree,soso,disagree,agree,soso,disagree,soso,agree,Vagree,agree,Vagree,agree,Vagree,Vagree,disagree,agree,agree,agree,agree,Vagree,soso,agree,soso,agree,pass,agree,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,Vdisagree,Vdisagree,soso,disagree,Vagree,soso,soso,Vagree,agree,disagree,Vdisagree,agree,soso,pass,Vagree,agree,disagree,soso,agree,someA,moderateA,someA,moderateA,lowA,lowA,lowA,moderateA,lowA,pass,verymuch,notatall,moderately,somewhat,notatall,notatall,notatall,moderately,notatall,moderately,sometimes,sometimes,never,sometimes,sometimes,sometimes,often,sometimes,often,often,Y_Choice,0,1,1,26,89,73,5,22,88,77,79,0.72,11.33,0,4,6,10,0.4,4,online,0,0,15,44.52,0,218,398,NA
57,4906,1991,N_latino,Black,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,Vdisagree,disagree,agree,agree,agree,Vagree,agree,agree,Vagree,Vagree,Vdisagree,agree,Vagree,agree,agree,agree,Vagree,pass,Vagree,Vdisagree,disagree,agree,disagree,agree,Vdisagree,Vagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,disagree,Vagree,Vdisagree,pass,agree,agree,agree,disagree,Vagree,lowA,someA,lowA,lowA,someA,lowA,lowA,moderateA,lowA,pass,moderately,notatall,moderately,notatall,notatall,notatall,notatall,verymuch,notatall,verymuch,sometimes,always,never,never,never,sometimes,often,never,often,sometimes,N_Choice,1,1,1,97,98,97,2,91,99,97,48,0.79,18.9,9,1,1,11,1.727272727,19,online,2,2,14,32.12,364,49,8,NA
58,5170,2001,N_latino,White,NA,Female,straight,disagree,disagree,agree,soso,agree,agree,soso,agree,Vagree,agree,Vagree,agree,agree,agree,agree,Vagree,agree,agree,Vagree,Vagree,Vagree,agree,agree,agree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,pass,Vagree,Vdisagree,Vdisagree,soso,disagree,Vagree,agree,agree,Vdisagree,disagree,disagree,disagree,disagree,soso,agree,agree,soso,agree,Vagree,Vdisagree,agree,disagree,pass,agree,Vagree,agree,agree,Vagree,lowA,highA,lowA,abitA,abitA,lowA,lowA,highA,lowA,pass,verymuch,somewhat,verymuch,somewhat,somewhat,somewhat,somewhat,verymuch,somewhat,verymuch,sometimes,often,never,never,sometimes,sometimes,always,sometimes,always,never,N_Choice,0,0,2,0,0,0,0,91,99,95,26,0,17.45,10,1,0,11,1.909090909,21,online,1,1,14,21.4,216,72,0,NA
59,5131,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,disagree,disagree,agree,Vdisagree,Vagree,disagree,disagree,disagree,agree,agree,soso,Vagree,agree,disagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,disagree,Vagree,Vagree,disagree,Vagree,agree,agree,pass,agree,disagree,agree,agree,agree,Vagree,soso,disagree,disagree,agree,agree,agree,agree,Vagree,Vagree,soso,soso,agree,soso,disagree,Vagree,disagree,pass,Vagree,agree,disagree,disagree,Vagree,lowA,moderateA,lowA,someA,someA,lowA,lowA,someA,lowA,pass,moderately,notatall,verymuch,notatall,notatall,somewhat,notatall,moderately,somewhat,somewhat,never,often,never,sometimes,sometimes,sometimes,often,sometimes,often,never,Y_Choice,1,0,0,37,99,81,4,29,99,75,38,2.02,19.19,1,2,2,5,0.8,4,online,1,1,20,19.08,19,94,57,NA
60,5059,2001,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,soso,Vdisagree,Vdisagree,agree,agree,Vagree,Vagree,agree,agree,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,pass,Vagree,disagree,disagree,disagree,soso,agree,agree,agree,soso,soso,disagree,agree,soso,agree,disagree,soso,soso,Vagree,soso,agree,agree,soso,pass,agree,agree,agree,Vagree,Vagree,moderateA,highA,moderateA,abitA,highA,moderateA,someA,highA,someA,pass,verymuch,notatall,moderately,notatall,notatall,somewhat,verymuch,verymuch,moderately,verymuch,sometimes,often,never,never,often,sometimes,always,never,always,sometimes,Y_Choice,0,2,2,22,99,88,103,40,100,92,207,8.79,17.66,7,3,6,16,1.0625,17,online,1,1,9,22.48,160,95,147,NA
61,4699,2001,N_latino,White,NA,Female,straight,Vdisagree,disagree,disagree,agree,Vagree,disagree,soso,soso,agree,soso,Vagree,agree,soso,agree,Vdisagree,Vdisagree,Vagree,agree,soso,agree,agree,agree,soso,agree,agree,agree,Vagree,agree,Vagree,soso,agree,agree,pass,agree,soso,disagree,agree,agree,agree,agree,Vagree,agree,soso,Vagree,agree,agree,soso,Vagree,agree,agree,disagree,agree,agree,Vagree,agree,pass,Vagree,Vagree,soso,agree,Vagree,abitA,highA,moderateA,abitA,someA,abitA,abitA,highA,moderateA,pass,verymuch,notatall,moderately,somewhat,somewhat,notatall,notatall,moderately,somewhat,somewhat,sometimes,sometimes,often,never,always,never,always,often,sometimes,often,N_Choice,0,0,0,53,53,53,1,92,99,96,15,0.38,5.68,NA,NA,NA,NA,NA,NA,online,0,0,NA,NA,NA,NA,NA,NA
62,5182,2001,Y_latino,White,NA,Female,other,Vagree,disagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vagree,Vdisagree,Vagree,agree,Vagree,agree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,pass,Vagree,Vagree,Vagree,Vagree,Vdisagree,Vagree,Vdisagree,Vagree,disagree,disagree,disagree,Vdisagree,disagree,Vagree,Vagree,soso,Vdisagree,agree,Vagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,Vagree,agree,soso,Vagree,lowA,someA,lowA,moderateA,moderateA,lowA,lowA,moderateA,lowA,pass,verymuch,notatall,verymuch,somewhat,notatall,notatall,notatall,verymuch,notatall,moderately,never,always,sometimes,never,never,never,always,sometimes,always,never,N_Choice,1,1,1,0,0,0,0,21,85,51,21,0,16.16,5,4,0,9,1.555555556,14,online,2,2,16,24.68,153,209,0,NA
63,5089,2001,N_latino,White,NA,Female,straight,disagree,Vdisagree,disagree,disagree,disagree,Vdisagree,soso,disagree,agree,soso,soso,agree,soso,disagree,soso,soso,agree,Vagree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,soso,agree,Vagree,Vagree,pass,agree,Vdisagree,disagree,soso,disagree,agree,disagree,disagree,Vdisagree,Vdisagree,disagree,disagree,Vdisagree,agree,soso,agree,soso,agree,soso,disagree,agree,soso,pass,Vagree,agree,Vagree,soso,agree,lowA,moderateA,lowA,abitA,moderateA,lowA,someA,highA,someA,pass,moderately,somewhat,moderately,somewhat,somewhat,somewhat,moderately,moderately,somewhat,moderately,sometimes,always,never,never,sometimes,never,always,never,often,never,Y_Choice,0,1,1,22,99,81,44,21,99,85,136,7.94,24.55,7,0,0,7,2,14,online,1,1,18,44.44,653,0,0,NA
64,5143,1963,N_latino,Black,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,Vdisagree,soso,Vdisagree,Vdisagree,agree,disagree,soso,agree,Vagree,Vagree,agree,agree,Vagree,soso,Vagree,agree,Vagree,agree,Vagree,agree,agree,Vagree,agree,pass,agree,Vdisagree,disagree,Vagree,Vdisagree,agree,soso,agree,disagree,Vdisagree,soso,disagree,disagree,agree,disagree,disagree,soso,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,agree,agree,disagree,Vagree,lowA,someA,lowA,someA,someA,lowA,lowA,moderateA,lowA,pass,moderately,notatall,verymuch,notatall,notatall,notatall,notatall,verymuch,notatall,moderately,never,often,sometimes,never,sometimes,never,often,never,always,sometimes,Y_Choice,1,1,1,77,77,77,1,21,99,65,72,0.15,10.67,2,3,6,11,0.636363636,7,online,1,1,14,35.68,48,171,370,NA
65,5008,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,soso,Vdisagree,disagree,disagree,agree,agree,agree,Vagree,agree,agree,agree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,agree,Vagree,agree,agree,agree,agree,Vagree,agree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,disagree,agree,agree,agree,disagree,soso,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,soso,agree,agree,agree,disagree,disagree,pass,agree,agree,agree,disagree,agree,lowA,highA,lowA,abitA,someA,lowA,lowA,highA,someA,pass,moderately,moderately,somewhat,moderately,moderately,verymuch,notatall,moderately,verymuch,moderately,often,sometimes,always,sometimes,always,often,sometimes,often,sometimes,often,N_Choice,0,1,1,65,99,85,4,35,99,78,46,1.58,18.18,2,3,1,6,1.166666667,7,online,0,0,19,52.16,151,297,7,NA
66,4975,2001,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,agree,agree,Vagree,agree,agree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,Vagree,disagree,Vagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,Vagree,agree,agree,disagree,pass,Vagree,Vagree,agree,Vagree,Vagree,someA,someA,lowA,someA,abitA,lowA,someA,someA,someA,pass,moderately,notatall,moderately,moderately,notatall,notatall,notatall,somewhat,somewhat,moderately,often,sometimes,always,sometimes,always,often,sometimes,sometimes,sometimes,often,N_Choice,0,1,1,36,96,62,13,26,99,75,37,4.21,11.97,9,7,0,16,1.5625,25,online,0,0,9,38.4,285,455,0,NA
67,5062,2001,N_latino,White,NA,Female,straight,soso,soso,soso,disagree,agree,disagree,agree,soso,agree,agree,agree,soso,agree,Vagree,disagree,agree,agree,agree,Vagree,agree,Vagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,soso,agree,pass,Vagree,disagree,Vdisagree,soso,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,soso,agree,disagree,soso,agree,agree,pass,agree,agree,disagree,agree,agree,lowA,someA,lowA,moderateA,moderateA,lowA,lowA,abitA,lowA,pass,moderately,notatall,moderately,somewhat,notatall,somewhat,notatall,moderately,somewhat,verymuch,sometimes,sometimes,often,sometimes,always,sometimes,sometimes,never,sometimes,sometimes,Y_Choice,1,2,1,0,0,0,0,29,99,77,19,0,11.52,9,0,0,9,2,18,online,0,1,16,21.2,305,0,0,NA
68,5224,2001,N_latino,Black,NA,Female,straight,disagree,soso,disagree,disagree,disagree,soso,agree,soso,agree,agree,agree,agree,agree,Vagree,agree,agree,agree,agree,Vagree,agree,Vagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,pass,agree,disagree,soso,agree,soso,agree,agree,soso,agree,soso,soso,soso,disagree,agree,soso,soso,soso,agree,disagree,disagree,soso,agree,pass,agree,agree,soso,agree,agree,lowA,moderateA,someA,abitA,abitA,moderateA,moderateA,abitA,someA,pass,moderately,somewhat,moderately,moderately,somewhat,somewhat,somewhat,moderately,somewhat,somewhat,sometimes,always,sometimes,sometimes,often,sometimes,often,sometimes,often,sometimes,Y_Choice,1,1,1,22,22,22,1,21,94,53,48,1.26,60,12,0,0,12,2,24,online,1,1,13,22.12,343,0,0,NA
69,5098,1995,Y_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,disagree,Vdisagree,agree,agree,soso,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,agree,agree,agree,Vagree,agree,soso,agree,soso,Vagree,agree,agree,pass,Vagree,disagree,Vdisagree,agree,disagree,agree,disagree,soso,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,Vdisagree,soso,disagree,Vagree,soso,Vdisagree,agree,disagree,pass,Vagree,Vagree,agree,agree,Vagree,lowA,someA,lowA,someA,abitA,lowA,lowA,moderateA,lowA,pass,verymuch,somewhat,moderately,notatall,notatall,notatall,notatall,moderately,somewhat,moderately,sometimes,often,never,sometimes,never,sometimes,always,sometimes,always,sometimes,N_Choice,0,1,1,72,72,72,1,27,99,66,134,0.18,23.55,2,6,0,8,1.25,10,online,1,1,17,68.92,213,776,0,NA
70,4984,1995,N_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,agree,soso,agree,agree,Vagree,agree,soso,soso,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,disagree,disagree,Vagree,disagree,disagree,disagree,Vagree,disagree,disagree,disagree,disagree,disagree,agree,Vdisagree,Vdisagree,disagree,agree,Vdisagree,Vdisagree,soso,Vdisagree,pass,agree,Vagree,agree,agree,Vagree,lowA,someA,lowA,someA,lowA,lowA,someA,moderateA,lowA,pass,moderately,notatall,somewhat,moderately,notatall,notatall,notatall,somewhat,somewhat,moderately,sometimes,sometimes,sometimes,sometimes,often,sometimes,often,sometimes,always,often,Y_Choice,0,1,1,99,99,99,1,21,99,72,47,0.27,12.88,3,4,0,7,1.428571429,10,online,0,1,18,37.68,114,371,0,NA
71,5134,2001,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,disagree,Vdisagree,disagree,disagree,disagree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,agree,pass,agree,Vdisagree,disagree,agree,disagree,agree,disagree,agree,Vdisagree,Vdisagree,disagree,disagree,disagree,agree,agree,agree,disagree,Vagree,agree,agree,Vagree,agree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,abitA,lowA,abitA,abitA,someA,lowA,highA,lowA,pass,somewhat,somewhat,notatall,notatall,somewhat,somewhat,notatall,somewhat,somewhat,somewhat,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,Y_Choice,0,2,2,75,75,75,1,23,99,74,60,0.37,22.22,0,0,12,12,0,0,online,0,0,13,31.88,0,0,407,NA
72,5176,1994,N_latino,NA,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,Vagree,agree,Vagree,Vagree,agree,Vagree,agree,disagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,disagree,Vagree,Vdisagree,Vagree,Vagree,Vagree,fail,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vagree,agree,Vdisagree,Vagree,Vagree,Vdisagree,agree,Vagree,pass,Vagree,Vagree,Vagree,Vagree,Vagree,lowA,someA,lowA,highA,highA,lowA,someA,moderateA,lowA,pass,verymuch,somewhat,verymuch,notatall,notatall,notatall,notatall,verymuch,notatall,somewhat,never,always,never,sometimes,never,never,always,never,often,never,N_Choice,1,1,1,97,99,98,4,83,99,98,352,0.7,61.65,4,7,1,12,1.25,15,online,1,1,13,25.2,71,321,3,NA
73,5128,1999,N_latino,White,NA,Female,straight,Vdisagree,agree,disagree,Vdisagree,Vdisagree,Vdisagree,agree,soso,soso,soso,agree,agree,soso,Vagree,disagree,agree,Vdisagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,Vagree,agree,agree,Vagree,agree,Vagree,Vdisagree,agree,pass,Vagree,disagree,disagree,soso,agree,Vagree,agree,soso,disagree,Vdisagree,disagree,disagree,disagree,Vagree,soso,agree,disagree,agree,agree,agree,Vagree,Vagree,pass,agree,agree,agree,agree,soso,lowA,highA,lowA,lowA,someA,someA,lowA,moderateA,lowA,pass,moderately,notatall,moderately,somewhat,notatall,notatall,moderately,verymuch,somewhat,moderately,never,sometimes,never,never,often,sometimes,often,sometimes,always,never,N_Choice,1,1,1,34,99,75,24,90,99,96,33,11.43,15.71,6,2,3,11,1.272727273,14,online,1,1,14,29.2,191,100,80,NA
74,5242,1999,N_latino,White,NA,Male,gay,soso,soso,agree,soso,agree,disagree,agree,soso,soso,agree,disagree,soso,soso,agree,agree,Vagree,soso,soso,soso,soso,agree,soso,soso,agree,agree,Vagree,disagree,agree,Vdisagree,agree,disagree,soso,fail,Vagree,disagree,soso,agree,disagree,Vagree,soso,agree,agree,disagree,soso,agree,soso,soso,agree,agree,soso,soso,agree,soso,agree,disagree,fail,agree,agree,soso,agree,agree,someA,highA,lowA,highA,someA,lowA,someA,abitA,someA,fail,somewhat,somewhat,notatall,somewhat,notatall,moderately,notatall,moderately,moderately,somewhat,sometimes,sometimes,often,sometimes,never,often,often,never,often,sometimes,N_Choice,1,1,1,0,0,0,0,29,99,77,78,0,39.2,7,0,7,14,1,14,online,0,0,11,23.16,175,0,213,NA
75,5200,1981,N_latino,Black,NA,Female,straight,disagree,soso,agree,disagree,soso,soso,soso,soso,soso,soso,soso,agree,soso,disagree,agree,soso,agree,agree,agree,agree,Vagree,agree,soso,soso,agree,agree,agree,agree,disagree,soso,agree,agree,fail,agree,disagree,disagree,soso,disagree,Vagree,disagree,soso,soso,disagree,disagree,disagree,disagree,agree,agree,soso,soso,agree,soso,soso,agree,soso,pass,agree,agree,disagree,disagree,agree,someA,lowA,lowA,moderateA,moderateA,lowA,lowA,someA,lowA,pass,moderately,somewhat,moderately,notatall,somewhat,somewhat,somewhat,moderately,notatall,moderately,sometimes,often,never,never,never,sometimes,always,never,often,never,Y_Choice,0,0,2,84,86,82,3,21,99,73,428,0.16,23.29,3,9,0,12,1.25,15,online,1,1,13,90.36,292,1437,0,NA
76,5215,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,disagree,soso,soso,soso,disagree,agree,agree,soso,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,agree,Vagree,agree,Vagree,soso,soso,Vagree,agree,agree,pass,Vagree,Vdisagree,disagree,agree,soso,Vagree,Vdisagree,agree,Vdisagree,Vdisagree,disagree,Vdisagree,agree,soso,soso,disagree,disagree,agree,agree,soso,Vdisagree,Vdisagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,abitA,lowA,abitA,moderateA,lowA,someA,someA,lowA,pass,moderately,notatall,moderately,moderately,notatall,notatall,moderately,somewhat,somewhat,verymuch,sometimes,always,never,never,often,never,always,never,always,never,Y_Choice,0,1,1,46,98,84,10,21,98,59,66,1,6.57,3,10,0,13,1.230769231,16,online,0,0,12,53.4,218,646,0,NA
77,5206,1986,N_latino,White,NA,Male,straight,disagree,agree,agree,agree,agree,Vdisagree,agree,disagree,soso,disagree,soso,disagree,disagree,disagree,agree,disagree,soso,agree,Vagree,agree,agree,agree,soso,soso,agree,Vagree,agree,agree,agree,agree,agree,Vagree,pass,Vagree,disagree,Vdisagree,soso,disagree,Vagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,soso,soso,agree,soso,agree,agree,disagree,pass,agree,agree,agree,agree,agree,someA,abitA,moderateA,abitA,abitA,someA,moderateA,abitA,moderateA,pass,somewhat,moderately,somewhat,moderately,notatall,moderately,somewhat,somewhat,moderately,somewhat,often,sometimes,always,often,often,always,sometimes,often,sometimes,often,N_Choice,0,0,2,59,96,83,3,31,99,72,36,0.82,9.81,4,2,0,6,1.666666667,10,online,1,1,19,33.6,275,174,0,NA
78,4990,1998,N_latino,White,NA,Female,straight,Vdisagree,soso,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,agree,agree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,soso,disagree,Vagree,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,soso,soso,Vdisagree,soso,Vagree,agree,disagree,agree,disagree,pass,agree,agree,disagree,Vdisagree,agree,lowA,lowA,lowA,lowA,abitA,lowA,lowA,moderateA,lowA,pass,somewhat,moderately,notatall,verymuch,somewhat,moderately,somewhat,notatall,verymuch,somewhat,often,sometimes,often,often,always,often,sometimes,often,never,often,Y_Choice,1,1,1,0,0,0,0,57,99,90,34,0,6.9,3,1,0,4,1.75,7,online,2,1,21,25.32,123,75,0,NA
79,5311,2000,N_latino,Black,NA,Female,straight,Vdisagree,Vagree,soso,agree,Vdisagree,Vdisagree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,disagree,disagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,pass,Vagree,Vagree,Vagree,agree,Vagree,disagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,pass,Vagree,Vagree,Vagree,Vagree,Vagree,someA,highA,highA,highA,highA,highA,moderateA,someA,highA,pass,moderately,somewhat,notatall,somewhat,notatall,somewhat,somewhat,somewhat,moderately,verymuch,sometimes,always,sometimes,never,often,never,always,sometimes,sometimes,never,N_Choice,0,2,1,44,44,44,1,90,99,94,11,0.93,10.19,15,1,6,22,1.409090909,31,online,0,0,3,27.04,371,124,124,NA
